review_id,decision,basis,generator_enabled,usage_class,district_pool,season_pool,selection_weight,category,role,pack,asset_name,asset_class,object_path,source_score,notes
M0321,APPROVED,AUTO_POLICY,true,ARCHITECTURE_PRIMARY,HUB;SPRING;SUMMER;AUTUMN;WINTER,SPRING;SUMMER;AUTUMN;WINTER,0.89,architecture_general,ARCHITECTURE_MODULE,CitySampleBuildings,SM_BLDG_CHA_L11_A_CornerInR_01_N1,StaticMesh,/Game/CitySampleBuildings/Building/CH/A/Kit_Bldg_CHA_L11_A/Mesh/SM_BLDG_CHA_L11_A_CornerInR_01_N1.SM_BLDG_CHA_L11_A_CornerInR_01_N1,40,Selected by deterministic production policy: high source score and variant-family diversity.
M0322,APPROVED,AUTO_POLICY,true,ARCHITECTURE_PRIMARY,HUB;SPRING;SUMMER;AUTUMN;WINTER,SPRING;SUMMER;AUTUMN;WINTER,0.89,architecture_general,ARCHITECTURE_MODULE,CitySampleBuildings,SM_BLDG_CHA_L12_A_CornerEx_01_N1,StaticMesh,/Game/CitySampleBuildings/Building/CH/A/Kit_Bldg_CHA_L12_A/Mesh/SM_BLDG_CHA_L12_A_CornerEx_01_N1.SM_BLDG_CHA_L12_A_CornerEx_01_N1,40,Selected by deterministic production policy: high source score and variant-family diversity.
M0323,APPROVED,AUTO_POLICY,true,ARCHITECTURE_PRIMARY,HUB;SPRING;SUMMER;AUTUMN;WINTER,SPRING;SUMMER;AUTUMN;WINTER,0.89,architecture_general,ARCHITECTURE_MODULE,CitySampleBuildings,SM_BLDG_CHA_L12_A_CornerExL_01_N1,StaticMesh,/Game/CitySampleBuildings/Building/CH/A/Kit_Bldg_CHA_L12_A/Mesh/SM_BLDG_CHA_L12_A_CornerExL_01_N1.SM_BLDG_CHA_L12_A_CornerExL_01_N1,40,Selected by deterministic production policy: high source score and variant-family diversity.
M0324,APPROVED,AUTO_POLICY,true,ARCHITECTURE_PRIMARY,HUB;SPRING;SUMMER;AUTUMN;WINTER,SPRING;SUMMER;AUTUMN;WINTER,0.89,architecture_general,ARCHITECTURE_MODULE,CitySampleBuildings,SM_BLDG_CHA_L12_A_CornerExR_01_N1,StaticMesh,/Game/CitySampleBuildings/Building/CH/A/Kit_Bldg_CHA_L12_A/Mesh/SM_BLDG_CHA_L12_A_CornerExR_01_N1.SM_BLDG_CHA_L12_A_CornerExR_01_N1,40,Selected by deterministic production policy: high source score and variant-family diversity.
M0325,APPROVED,AUTO_POLICY,true,ARCHITECTURE_PRIMARY,HUB;SPRING;SUMMER;AUTUMN;WINTER,SPRING;SUMMER;AUTUMN;WINTER,0.89,architecture_general,ARCHITECTURE_MODULE,CitySampleBuildings,SM_BLDG_CHA_L12_A_CornerIn_01_N1,StaticMesh,/Game/CitySampleBuildings/Building/CH/A/Kit_Bldg_CHA_L12_A/Mesh/SM_BLDG_CHA_L12_A_CornerIn_01_N1.SM_BLDG_CHA_L12_A_CornerIn_01_N1,40,Selected by deterministic production policy: high source score and variant-family diversity.
M0326,APPROVED,AUTO_POLICY,true,ARCHITECTURE_PRIMARY,HUB;SPRING;SUMMER;AUTUMN;WINTER,SPRING;SUMMER;AUTUMN;WINTER,0.89,architecture_general,ARCHITECTURE_MODULE,CitySampleBuildings,SM_BLDG_CHA_L12_A_CornerInL_01_N1,StaticMesh,/Game/CitySampleBuildings/Building/CH/A/Kit_Bldg_CHA_L12_A/Mesh/SM_BLDG_CHA_L12_A_CornerInL_01_N1.SM_BLDG_CHA_L12_A_CornerInL_01_N1,40,Selected by deterministic production policy: high source score and variant-family diversity.
M0327,APPROVED,AUTO_POLICY,true,ARCHITECTURE_PRIMARY,HUB;SPRING;SUMMER;AUTUMN;WINTER,SPRING;SUMMER;AUTUMN;WINTER,0.89,architecture_general,ARCHITECTURE_MODULE,CitySampleBuildings,SM_BLDG_CHA_L12_A_CornerInR_01_N1,StaticMesh,/Game/CitySampleBuildings/Building/CH/A/Kit_Bldg_CHA_L12_A/Mesh/SM_BLDG_CHA_L12_A_CornerInR_01_N1.SM_BLDG_CHA_L12_A_CornerInR_01_N1,40,Selected by deterministic production policy: high source score and variant-family diversity.
M0328,APPROVED,AUTO_POLICY,true,ARCHITECTURE_PRIMARY,HUB;SPRING;SUMMER;AUTUMN;WINTER,SPRING;SUMMER;AUTUMN;WINTER,0.89,architecture_general,ARCHITECTURE_MODULE,CitySampleBuildings,SM_BLDG_CHA_L13_A_CornerEx_01_N1,StaticMesh,/Game/CitySampleBuildings/Building/CH/A/Kit_Bldg_CHA_L13_A/Mesh/SM_BLDG_CHA_L13_A_CornerEx_01_N1.SM_BLDG_CHA_L13_A_CornerEx_01_N1,40,Selected by deterministic production policy: high source score and variant-family diversity.
M0329,APPROVED,AUTO_POLICY,true,ARCHITECTURE_PRIMARY,HUB;SPRING;SUMMER;AUTUMN;WINTER,SPRING;SUMMER;AUTUMN;WINTER,0.89,architecture_general,ARCHITECTURE_MODULE,CitySampleBuildings,SM_BLDG_CHA_L13_A_CornerExL_01_N1,StaticMesh,/Game/CitySampleBuildings/Building/CH/A/Kit_Bldg_CHA_L13_A/Mesh/SM_BLDG_CHA_L13_A_CornerExL_01_N1.SM_BLDG_CHA_L13_A_CornerExL_01_N1,40,Selected by deterministic production policy: high source score and variant-family diversity.
M0330,APPROVED,AUTO_POLICY,true,ARCHITECTURE_PRIMARY,HUB;SPRING;SUMMER;AUTUMN;WINTER,SPRING;SUMMER;AUTUMN;WINTER,0.89,architecture_general,ARCHITECTURE_MODULE,CitySampleBuildings,SM_BLDG_CHA_L13_A_CornerExR_01_N1,StaticMesh,/Game/CitySampleBuildings/Building/CH/A/Kit_Bldg_CHA_L13_A/Mesh/SM_BLDG_CHA_L13_A_CornerExR_01_N1.SM_BLDG_CHA_L13_A_CornerExR_01_N1,40,Selected by deterministic production policy: high source score and variant-family diversity.
M0331,APPROVED,AUTO_POLICY,true,ARCHITECTURE_PRIMARY,HUB;SPRING;SUMMER;AUTUMN;WINTER,SPRING;SUMMER;AUTUMN;WINTER,0.89,architecture_general,ARCHITECTURE_MODULE,CitySampleBuildings,SM_BLDG_CHA_L13_A_CornerIn_01_N1,StaticMesh,/Game/CitySampleBuildings/Building/CH/A/Kit_Bldg_CHA_L13_A/Mesh/SM_BLDG_CHA_L13_A_CornerIn_01_N1.SM_BLDG_CHA_L13_A_CornerIn_01_N1,40,Selected by deterministic production policy: high source score and variant-family diversity.
M0332,APPROVED,AUTO_POLICY,true,ARCHITECTURE_PRIMARY,HUB;SPRING;SUMMER;AUTUMN;WINTER,SPRING;SUMMER;AUTUMN;WINTER,0.89,architecture_general,ARCHITECTURE_MODULE,CitySampleBuildings,SM_BLDG_CHA_L13_A_CornerInL_01_N1,StaticMesh,/Game/CitySampleBuildings/Building/CH/A/Kit_Bldg_CHA_L13_A/Mesh/SM_BLDG_CHA_L13_A_CornerInL_01_N1.SM_BLDG_CHA_L13_A_CornerInL_01_N1,40,Selected by deterministic production policy: high source score and variant-family diversity.
M0333,APPROVED,AUTO_POLICY,true,ARCHITECTURE_PRIMARY,HUB;SPRING;SUMMER;AUTUMN;WINTER,SPRING;SUMMER;AUTUMN;WINTER,0.89,architecture_general,ARCHITECTURE_MODULE,CitySampleBuildings,SM_BLDG_CHA_L13_A_CornerInR_01_N1,StaticMesh,/Game/CitySampleBuildings/Building/CH/A/Kit_Bldg_CHA_L13_A/Mesh/SM_BLDG_CHA_L13_A_CornerInR_01_N1.SM_BLDG_CHA_L13_A_CornerInR_01_N1,40,Selected by deterministic production policy: high source score and variant-family diversity.
M0334,APPROVED,AUTO_POLICY,true,ARCHITECTURE_PRIMARY,HUB;SPRING;SUMMER;AUTUMN;WINTER,SPRING;SUMMER;AUTUMN;WINTER,0.89,architecture_general,ARCHITECTURE_MODULE,CitySampleBuildings,SM_BLDG_CHA_L14_A_CornerEx_01_N1,StaticMesh,/Game/CitySampleBuildings/Building/CH/A/Kit_Bldg_CHA_L14_A/Mesh/SM_BLDG_CHA_L14_A_CornerEx_01_N1.SM_BLDG_CHA_L14_A_CornerEx_01_N1,40,Selected by deterministic production policy: high source score and variant-family diversity.
M0335,APPROVED,AUTO_POLICY,true,ARCHITECTURE_PRIMARY,HUB;SPRING;SUMMER;AUTUMN;WINTER,SPRING;SUMMER;AUTUMN;WINTER,0.89,architecture_general,ARCHITECTURE_MODULE,CitySampleBuildings,SM_BLDG_CHA_L14_A_CornerExL_01_N1,StaticMesh,/Game/CitySampleBuildings/Building/CH/A/Kit_Bldg_CHA_L14_A/Mesh/SM_BLDG_CHA_L14_A_CornerExL_01_N1.SM_BLDG_CHA_L14_A_CornerExL_01_N1,40,Selected by deterministic production policy: high source score and variant-family diversity.
M0336,APPROVED,AUTO_POLICY,true,ARCHITECTURE_PRIMARY,HUB;SPRING;SUMMER;AUTUMN;WINTER,SPRING;SUMMER;AUTUMN;WINTER,0.89,architecture_general,ARCHITECTURE_MODULE,CitySampleBuildings,SM_BLDG_CHA_L14_A_CornerExR_01_N1,StaticMesh,/Game/CitySampleBuildings/Building/CH/A/Kit_Bldg_CHA_L14_A/Mesh/SM_BLDG_CHA_L14_A_CornerExR_01_N1.SM_BLDG_CHA_L14_A_CornerExR_01_N1,40,Selected by deterministic production policy: high source score and variant-family diversity.
M0337,APPROVED,AUTO_POLICY,true,ARCHITECTURE_PRIMARY,HUB;SPRING;SUMMER;AUTUMN;WINTER,SPRING;SUMMER;AUTUMN;WINTER,0.89,architecture_general,ARCHITECTURE_MODULE,CitySampleBuildings,SM_BLDG_CHA_L14_A_CornerIn_01_N1,StaticMesh,/Game/CitySampleBuildings/Building/CH/A/Kit_Bldg_CHA_L14_A/Mesh/SM_BLDG_CHA_L14_A_CornerIn_01_N1.SM_BLDG_CHA_L14_A_CornerIn_01_N1,40,Selected by deterministic production policy: high source score and variant-family diversity.
M0338,APPROVED,AUTO_POLICY,true,ARCHITECTURE_PRIMARY,HUB;SPRING;SUMMER;AUTUMN;WINTER,SPRING;SUMMER;AUTUMN;WINTER,0.89,architecture_general,ARCHITECTURE_MODULE,CitySampleBuildings,SM_BLDG_CHA_L14_A_CornerInL_01_N1,StaticMesh,/Game/CitySampleBuildings/Building/CH/A/Kit_Bldg_CHA_L14_A/Mesh/SM_BLDG_CHA_L14_A_CornerInL_01_N1.SM_BLDG_CHA_L14_A_CornerInL_01_N1,40,Selected by deterministic production policy: high source score and variant-family diversity.
M0339,APPROVED,AUTO_POLICY,true,ARCHITECTURE_PRIMARY,HUB;SPRING;SUMMER;AUTUMN;WINTER,SPRING;SUMMER;AUTUMN;WINTER,0.89,architecture_general,ARCHITECTURE_MODULE,CitySampleBuildings,SM_BLDG_CHA_L14_A_CornerInR_01_N1,StaticMesh,/Game/CitySampleBuildings/Building/CH/A/Kit_Bldg_CHA_L14_A/Mesh/SM_BLDG_CHA_L14_A_CornerInR_01_N1.SM_BLDG_CHA_L14_A_CornerInR_01_N1,40,Selected by deterministic production policy: high source score and variant-family diversity.
M0340,APPROVED,AUTO_POLICY,true,ARCHITECTURE_PRIMARY,HUB;SPRING;SUMMER;AUTUMN;WINTER,SPRING;SUMMER;AUTUMN;WINTER,0.89,architecture_general,ARCHITECTURE_MODULE,CitySampleBuildings,SM_BLDG_CHA_L15_A_CornerEx_01_N1,StaticMesh,/Game/CitySampleBuildings/Building/CH/A/Kit_Bldg_CHA_L15_A/Mesh/SM_BLDG_CHA_L15_A_CornerEx_01_N1.SM_BLDG_CHA_L15_A_CornerEx_01_N1,40,Selected by deterministic production policy: high source score and variant-family diversity.
M0341,APPROVED,AUTO_POLICY,true,ARCHITECTURE_PRIMARY,HUB;SPRING;SUMMER;AUTUMN;WINTER,SPRING;SUMMER;AUTUMN;WINTER,0.89,architecture_general,ARCHITECTURE_MODULE,CitySampleBuildings,SM_BLDG_CHA_L15_A_CornerExL_01_N1,StaticMesh,/Game/CitySampleBuildings/Building/CH/A/Kit_Bldg_CHA_L15_A/Mesh/SM_BLDG_CHA_L15_A_CornerExL_01_N1.SM_BLDG_CHA_L15_A_CornerExL_01_N1,40,Selected by deterministic production policy: high source score and variant-family diversity.
M0342,RESERVE,AUTO_POLICY,false,ARCHITECTURE_PRIMARY,HUB;SPRING;SUMMER;AUTUMN;WINTER,SPRING;SUMMER;AUTUMN;WINTER,0.35,architecture_general,ARCHITECTURE_MODULE,CitySampleBuildings,SM_BLDG_CHA_L15_A_CornerExR_01_N1,StaticMesh,/Game/CitySampleBuildings/Building/CH/A/Kit_Bldg_CHA_L15_A/Mesh/SM_BLDG_CHA_L15_A_CornerExR_01_N1.SM_BLDG_CHA_L15_A_CornerExR_01_N1,40,Kept as deterministic reserve for visual variety or district-specific dressing.
M0343,RESERVE,AUTO_POLICY,false,ARCHITECTURE_PRIMARY,HUB;SPRING;SUMMER;AUTUMN;WINTER,SPRING;SUMMER;AUTUMN;WINTER,0.35,architecture_general,ARCHITECTURE_MODULE,CitySampleBuildings,SM_BLDG_CHA_L15_A_CornerIn_01_N1,StaticMesh,/Game/CitySampleBuildings/Building/CH/A/Kit_Bldg_CHA_L15_A/Mesh/SM_BLDG_CHA_L15_A_CornerIn_01_N1.SM_BLDG_CHA_L15_A_CornerIn_01_N1,40,Kept as deterministic reserve for visual variety or district-specific dressing.
M0344,RESERVE,AUTO_POLICY,false,ARCHITECTURE_PRIMARY,HUB;SPRING;SUMMER;AUTUMN;WINTER,SPRING;SUMMER;AUTUMN;WINTER,0.35,architecture_general,ARCHITECTURE_MODULE,CitySampleBuildings,SM_BLDG_CHA_L15_A_CornerInL_01_N1,StaticMesh,/Game/CitySampleBuildings/Building/CH/A/Kit_Bldg_CHA_L15_A/Mesh/SM_BLDG_CHA_L15_A_CornerInL_01_N1.SM_BLDG_CHA_L15_A_CornerInL_01_N1,40,Kept as deterministic reserve for visual variety or district-specific dressing.
M0345,RESERVE,AUTO_POLICY,false,ARCHITECTURE_PRIMARY,HUB;SPRING;SUMMER;AUTUMN;WINTER,SPRING;SUMMER;AUTUMN;WINTER,0.35,architecture_general,ARCHITECTURE_MODULE,CitySampleBuildings,SM_BLDG_CHA_L15_A_CornerInR_01_N1,StaticMesh,/Game/CitySampleBuildings/Building/CH/A/Kit_Bldg_CHA_L15_A/Mesh/SM_BLDG_CHA_L15_A_CornerInR_01_N1.SM_BLDG_CHA_L15_A_CornerInR_01_N1,40,Kept as deterministic reserve for visual variety or district-specific dressing.
M0346,RESERVE,AUTO_POLICY,false,ARCHITECTURE_PRIMARY,HUB;SPRING;SUMMER;AUTUMN;WINTER,SPRING;SUMMER;AUTUMN;WINTER,0.35,architecture_general,ARCHITECTURE_MODULE,CitySampleBuildings,SM_BLDG_CHA_L16_A_CornerEx_01_N1,StaticMesh,/Game/CitySampleBuildings/Building/CH/A/Kit_Bldg_CHA_L16_A/Mesh/SM_BLDG_CHA_L16_A_CornerEx_01_N1.SM_BLDG_CHA_L16_A_CornerEx_01_N1,40,Kept as deterministic reserve for visual variety or district-specific dressing.
M0347,RESERVE,AUTO_POLICY,false,ARCHITECTURE_PRIMARY,HUB;SPRING;SUMMER;AUTUMN;WINTER,SPRING;SUMMER;AUTUMN;WINTER,0.35,architecture_general,ARCHITECTURE_MODULE,CitySampleBuildings,SM_BLDG_CHA_L16_A_CornerExL_01_N1,StaticMesh,/Game/CitySampleBuildings/Building/CH/A/Kit_Bldg_CHA_L16_A/Mesh/SM_BLDG_CHA_L16_A_CornerExL_01_N1.SM_BLDG_CHA_L16_A_CornerExL_01_N1,40,Kept as deterministic reserve for visual variety or district-specific dressing.
M0348,RESERVE,AUTO_POLICY,false,ARCHITECTURE_PRIMARY,HUB;SPRING;SUMMER;AUTUMN;WINTER,SPRING;SUMMER;AUTUMN;WINTER,0.35,architecture_general,ARCHITECTURE_MODULE,CitySampleBuildings,SM_BLDG_CHA_L16_A_CornerExR_01_N1,StaticMesh,/Game/CitySampleBuildings/Building/CH/A/Kit_Bldg_CHA_L16_A/Mesh/SM_BLDG_CHA_L16_A_CornerExR_01_N1.SM_BLDG_CHA_L16_A_CornerExR_01_N1,40,Kept as deterministic reserve for visual variety or district-specific dressing.
M0349,RESERVE,AUTO_POLICY,false,ARCHITECTURE_PRIMARY,HUB;SPRING;SUMMER;AUTUMN;WINTER,SPRING;SUMMER;AUTUMN;WINTER,0.35,architecture_general,ARCHITECTURE_MODULE,CitySampleBuildings,SM_BLDG_CHA_L16_A_CornerIn_01_N1,StaticMesh,/Game/CitySampleBuildings/Building/CH/A/Kit_Bldg_CHA_L16_A/Mesh/SM_BLDG_CHA_L16_A_CornerIn_01_N1.SM_BLDG_CHA_L16_A_CornerIn_01_N1,40,Kept as deterministic reserve for visual variety or district-specific dressing.
M0350,RESERVE,AUTO_POLICY,false,ARCHITECTURE_PRIMARY,HUB;SPRING;SUMMER;AUTUMN;WINTER,SPRING;SUMMER;AUTUMN;WINTER,0.35,architecture_general,ARCHITECTURE_MODULE,CitySampleBuildings,SM_BLDG_CHA_L16_A_CornerInL_01_N1,StaticMesh,/Game/CitySampleBuildings/Building/CH/A/Kit_Bldg_CHA_L16_A/Mesh/SM_BLDG_CHA_L16_A_CornerInL_01_N1.SM_BLDG_CHA_L16_A_CornerInL_01_N1,40,Kept as deterministic reserve for visual variety or district-specific dressing.
M0351,RESERVE,AUTO_POLICY,false,ARCHITECTURE_PRIMARY,HUB;SPRING;SUMMER;AUTUMN;WINTER,SPRING;SUMMER;AUTUMN;WINTER,0.35,architecture_general,ARCHITECTURE_MODULE,CitySampleBuildings,SM_BLDG_CHA_L16_A_CornerInR_01_N1,StaticMesh,/Game/CitySampleBuildings/Building/CH/A/Kit_Bldg_CHA_L16_A/Mesh/SM_BLDG_CHA_L16_A_CornerInR_01_N1.SM_BLDG_CHA_L16_A_CornerInR_01_N1,40,Kept as deterministic reserve for visual variety or district-specific dressing.
M0352,RESERVE,AUTO_POLICY,false,ARCHITECTURE_PRIMARY,HUB;SPRING;SUMMER;AUTUMN;WINTER,SPRING;SUMMER;AUTUMN;WINTER,0.35,architecture_general,ARCHITECTURE_MODULE,CitySampleBuildings,SM_BLDG_CHA_L17_A_CornerEx_01_N1,StaticMesh,/Game/CitySampleBuildings/Building/CH/A/Kit_Bldg_CHA_L17_A/Mesh/SM_BLDG_CHA_L17_A_CornerEx_01_N1.SM_BLDG_CHA_L17_A_CornerEx_01_N1,40,Kept as deterministic reserve for visual variety or district-specific dressing.
M0353,RESERVE,AUTO_POLICY,false,ARCHITECTURE_PRIMARY,HUB;SPRING;SUMMER;AUTUMN;WINTER,SPRING;SUMMER;AUTUMN;WINTER,0.35,architecture_general,ARCHITECTURE_MODULE,CitySampleBuildings,SM_BLDG_CHA_L17_A_CornerExL_01_N1,StaticMesh,/Game/CitySampleBuildings/Building/CH/A/Kit_Bldg_CHA_L17_A/Mesh/SM_BLDG_CHA_L17_A_CornerExL_01_N1.SM_BLDG_CHA_L17_A_CornerExL_01_N1,40,Kept as deterministic reserve for visual variety or district-specific dressing.
M0354,RESERVE,AUTO_POLICY,false,ARCHITECTURE_PRIMARY,HUB;SPRING;SUMMER;AUTUMN;WINTER,SPRING;SUMMER;AUTUMN;WINTER,0.35,architecture_general,ARCHITECTURE_MODULE,CitySampleBuildings,SM_BLDG_CHA_L17_A_CornerExR_01_N1,StaticMesh,/Game/CitySampleBuildings/Building/CH/A/Kit_Bldg_CHA_L17_A/Mesh/SM_BLDG_CHA_L17_A_CornerExR_01_N1.SM_BLDG_CHA_L17_A_CornerExR_01_N1,40,Kept as deterministic reserve for visual variety or district-specific dressing.
M0355,RESERVE,AUTO_POLICY,false,ARCHITECTURE_PRIMARY,HUB;SPRING;SUMMER;AUTUMN;WINTER,SPRING;SUMMER;AUTUMN;WINTER,0.35,architecture_general,ARCHITECTURE_MODULE,CitySampleBuildings,SM_BLDG_CHA_L17_A_CornerIn_01_N1,StaticMesh,/Game/CitySampleBuildings/Building/CH/A/Kit_Bldg_CHA_L17_A/Mesh/SM_BLDG_CHA_L17_A_CornerIn_01_N1.SM_BLDG_CHA_L17_A_CornerIn_01_N1,40,Kept as deterministic reserve for visual variety or district-specific dressing.
M0356,RESERVE,AUTO_POLICY,false,ARCHITECTURE_PRIMARY,HUB;SPRING;SUMMER;AUTUMN;WINTER,SPRING;SUMMER;AUTUMN;WINTER,0.35,architecture_general,ARCHITECTURE_MODULE,CitySampleBuildings,SM_BLDG_CHA_L17_A_CornerInL_01_N1,StaticMesh,/Game/CitySampleBuildings/Building/CH/A/Kit_Bldg_CHA_L17_A/Mesh/SM_BLDG_CHA_L17_A_CornerInL_01_N1.SM_BLDG_CHA_L17_A_CornerInL_01_N1,40,Kept as deterministic reserve for visual variety or district-specific dressing.
M0357,RESERVE,AUTO_POLICY,false,ARCHITECTURE_PRIMARY,HUB;SPRING;SUMMER;AUTUMN;WINTER,SPRING;SUMMER;AUTUMN;WINTER,0.35,architecture_general,ARCHITECTURE_MODULE,CitySampleBuildings,SM_BLDG_CHA_L17_A_CornerInR_01_N1,StaticMesh,/Game/CitySampleBuildings/Building/CH/A/Kit_Bldg_CHA_L17_A/Mesh/SM_BLDG_CHA_L17_A_CornerInR_01_N1.SM_BLDG_CHA_L17_A_CornerInR_01_N1,40,Kept as deterministic reserve for visual variety or district-specific dressing.
M0358,RESERVE,AUTO_POLICY,false,ARCHITECTURE_PRIMARY,HUB;SPRING;SUMMER;AUTUMN;WINTER,SPRING;SUMMER;AUTUMN;WINTER,0.35,architecture_general,ARCHITECTURE_MODULE,CitySampleBuildings,SM_BLDG_CHA_L18_A_CornerEx_01_N1,StaticMesh,/Game/CitySampleBuildings/Building/CH/A/Kit_Bldg_CHA_L18_A/Mesh/SM_BLDG_CHA_L18_A_CornerEx_01_N1.SM_BLDG_CHA_L18_A_CornerEx_01_N1,40,Kept as deterministic reserve for visual variety or district-specific dressing.
M0359,RESERVE,AUTO_POLICY,false,ARCHITECTURE_PRIMARY,HUB;SPRING;SUMMER;AUTUMN;WINTER,SPRING;SUMMER;AUTUMN;WINTER,0.35,architecture_general,ARCHITECTURE_MODULE,CitySampleBuildings,SM_BLDG_CHA_L18_A_CornerExL_01_N1,StaticMesh,/Game/CitySampleBuildings/Building/CH/A/Kit_Bldg_CHA_L18_A/Mesh/SM_BLDG_CHA_L18_A_CornerExL_01_N1.SM_BLDG_CHA_L18_A_CornerExL_01_N1,40,Kept as deterministic reserve for visual variety or district-specific dressing.
M0360,RESERVE,AUTO_POLICY,false,ARCHITECTURE_PRIMARY,HUB;SPRING;SUMMER;AUTUMN;WINTER,SPRING;SUMMER;AUTUMN;WINTER,0.35,architecture_general,ARCHITECTURE_MODULE,CitySampleBuildings,SM_BLDG_CHA_L18_A_CornerExR_01_N1,StaticMesh,/Game/CitySampleBuildings/Building/CH/A/Kit_Bldg_CHA_L18_A/Mesh/SM_BLDG_CHA_L18_A_CornerExR_01_N1.SM_BLDG_CHA_L18_A_CornerExR_01_N1,40,Kept as deterministic reserve for visual variety or district-specific dressing.
M0361,RESERVE,AUTO_POLICY,false,ARCHITECTURE_PRIMARY,HUB;SPRING;SUMMER;AUTUMN;WINTER,SPRING;SUMMER;AUTUMN;WINTER,0.35,architecture_general,ARCHITECTURE_MODULE,CitySampleBuildings,SM_BLDG_CHA_L18_A_CornerIn_01_N1,StaticMesh,/Game/CitySampleBuildings/Building/CH/A/Kit_Bldg_CHA_L18_A/Mesh/SM_BLDG_CHA_L18_A_CornerIn_01_N1.SM_BLDG_CHA_L18_A_CornerIn_01_N1,40,Kept as deterministic reserve for visual variety or district-specific dressing.
M0362,RESERVE,AUTO_POLICY,false,ARCHITECTURE_PRIMARY,HUB;SPRING;SUMMER;AUTUMN;WINTER,SPRING;SUMMER;AUTUMN;WINTER,0.35,architecture_general,ARCHITECTURE_MODULE,CitySampleBuildings,SM_BLDG_CHA_L18_A_CornerInL_01_N1,StaticMesh,/Game/CitySampleBuildings/Building/CH/A/Kit_Bldg_CHA_L18_A/Mesh/SM_BLDG_CHA_L18_A_CornerInL_01_N1.SM_BLDG_CHA_L18_A_CornerInL_01_N1,40,Kept as deterministic reserve for visual variety or district-specific dressing.
M0363,RESERVE,AUTO_POLICY,false,ARCHITECTURE_PRIMARY,HUB;SPRING;SUMMER;AUTUMN;WINTER,SPRING;SUMMER;AUTUMN;WINTER,0.35,architecture_general,ARCHITECTURE_MODULE,CitySampleBuildings,SM_BLDG_CHA_L18_A_CornerInR_01_N1,StaticMesh,/Game/CitySampleBuildings/Building/CH/A/Kit_Bldg_CHA_L18_A/Mesh/SM_BLDG_CHA_L18_A_CornerInR_01_N1.SM_BLDG_CHA_L18_A_CornerInR_01_N1,40,Kept as deterministic reserve for visual variety or district-specific dressing.
M0364,RESERVE,AUTO_POLICY,false,ARCHITECTURE_PRIMARY,HUB;SPRING;SUMMER;AUTUMN;WINTER,SPRING;SUMMER;AUTUMN;WINTER,0.35,architecture_general,ARCHITECTURE_MODULE,CitySampleBuildings,SM_BLDG_CHA_L19_A_CornerEx_01_N1,StaticMesh,/Game/CitySampleBuildings/Building/CH/A/Kit_Bldg_CHA_L19_A/Mesh/SM_BLDG_CHA_L19_A_CornerEx_01_N1.SM_BLDG_CHA_L19_A_CornerEx_01_N1,40,Kept as deterministic reserve for visual variety or district-specific dressing.
M0365,RESERVE,AUTO_POLICY,false,ARCHITECTURE_PRIMARY,HUB;SPRING;SUMMER;AUTUMN;WINTER,SPRING;SUMMER;AUTUMN;WINTER,0.35,architecture_general,ARCHITECTURE_MODULE,CitySampleBuildings,SM_BLDG_CHA_L19_A_CornerExL_01_N1,StaticMesh,/Game/CitySampleBuildings/Building/CH/A/Kit_Bldg_CHA_L19_A/Mesh/SM_BLDG_CHA_L19_A_CornerExL_01_N1.SM_BLDG_CHA_L19_A_CornerExL_01_N1,40,Kept as deterministic reserve for visual variety or district-specific dressing.
